X,Y,Z,EDA,HR,TEMP,id,datetime,label
-15.0,-4.0,62.0,0.365069,66.97,28.93,5C,2020-06-23 19:14:45.062500096,0.0
-8.0,59.0,17.0,0.315113,72.62,29.13,5C,2020-06-23 17:55:21.968750080,1.0
-41.0,9.0,48.0,1.533106,87.45,32.45,15,2020-07-31 20:12:35.500000000,2.0
-22.0,-43.0,127.0,19.431168,80.53,36.53,5C,2020-04-14 22:41:00.531249920,1.0
-26.0,-61.0,7.0,0.251096,85.88,30.39,5C,2020-05-08 22:13:03.812499968,1.0
-16.0,-66.0,6.0,0.37916,88.55,28.99,5C,2020-06-23 19:24:11.218749952,0.0
-63.0,7.0,12.0,0.426555,96.92,28.93,5C,2020-06-23 19:29:35.062500096,0.0
-64.0,-4.0,8.0,0.256189,74.35,28.75,5C,2020-06-23 18:32:00.031249920,0.0
21.0,60.0,8.0,0.265156,71.23,28.81,5C,2020-06-23 20:05:55.593750016,0.0
-12.0,-62.0,1.0,0.187041,72.93,30.55,5C,2020-05-08 22:16:29.031249920,1.0
-22.0,-44.0,127.0,20.360456,84.2,36.55,5C,2020-04-14 22:35:39.468750080,1.0
-22.0,-43.0,127.0,22.510849,81.82,36.49,5C,2020-04-14 22:31:09.375000064,1.0
-59.0,-3.0,24.0,0.294617,77.62,29.27,5C,2020-06-23 18:01:26.624999936,1.0
-22.0,-44.0,127.0,19.702011,86.9,36.55,5C,2020-04-14 22:34:14.000000000,1.0
51.0,-31.0,127.0,15.081769,103.27,35.61,5C,2020-04-14 22:47:13.124999936,1.0
-59.0,24.0,-11.0,0.157575,90.77,31.07,5C,2020-05-08 22:28:26.312499968,1.0
-30.0,-43.0,127.0,9.947724,80.27,35.05,5C,2020-04-14 22:51:04.781250048,1.0
-25.0,5.0,58.0,0.35226,77.15,28.39,5C,2020-06-23 20:14:36.031249920,0.0
-23.0,-5.0,59.0,0.43424,69.28,28.69,5C,2020-06-23 17:53:24.218749952,1.0
-64.0,1.0,127.0,8.631877,124.88,35.0,5C,2020-04-14 22:53:05.156250112,1.0
-14.0,56.0,26.0,5.956673,79.47,34.15,15,2020-07-08 13:40:59.000000000,2.0
-1.0,50.0,38.0,8.352311,88.23,32.13,15,2020-07-24 13:15:38.312499968,2.0
-58.0,-61.0,8.0,3.283808,97.2,34.5,15,2020-07-22 21:14:31.937499904,2.0
-35.0,-14.0,127.0,5.783549,110.33,36.27,5C,2020-04-14 22:57:02.656250112,1.0
-53.0,5.0,37.0,0.316393,98.27,28.59,5C,2020-06-23 20:45:23.843749888,0.0
-52.0,-37.0,127.0,9.915698,106.48,35.29,5C,2020-04-14 22:49:43.875000064,1.0
0.0,59.0,25.0,0.363788,75.58,29.09,5C,2020-06-23 17:55:05.281250048,1.0
8.0,50.0,41.0,3.442024,106.65,34.13,15,2020-07-08 13:37:46.406249984,2.0
-39.0,-56.0,3.0,0.25622,89.67,30.37,5C,2020-05-08 22:13:52.781250048,1.0
15.0,57.0,26.0,0.312551,86.32,28.67,5C,2020-06-23 20:22:35.875000064,0.0
-58.0,6.0,27.0,0.317674,75.48,29.01,5C,2020-06-23 19:04:29.218749952,0.0
-29.0,-56.0,-6.0,0.294617,67.73,28.55,5C,2020-06-23 21:01:17.843749888,0.0
-35.0,2.0,54.0,0.297179,77.83,28.63,5C,2020-06-23 18:49:57.343749888,0.0
-20.0,-3.0,60.0,0.431679,59.23,28.79,5C,2020-06-23 17:58:49.968750080,1.0
-22.0,-44.0,127.0,20.145245,83.93,36.53,5C,2020-04-14 22:35:31.968750080,1.0
51.0,-29.0,127.0,18.354126,92.15,36.55,5C,2020-04-14 22:44:43.624999936,1.0
-45.0,-21.0,-42.0,2.718522,78.98,32.34,15,2020-07-24 13:57:03.281250048,2.0
-58.0,-2.0,26.0,0.219042,75.02,29.03,5C,2020-06-23 18:07:56.968750080,1.0
-51.0,32.0,-16.0,0.343335,81.63,30.67,5C,2020-05-08 22:22:47.406249984,1.0
-68.0,9.0,-10.0,3.289559,98.48,34.43,15,2020-07-22 20:35:42.406249984,2.0
-41.0,-2.0,49.0,3.850163,80.82,32.63,15,2020-07-08 13:14:27.437499904,2.0
-25.0,-54.0,21.0,0.073018,85.45,29.09,5C,2020-06-24 14:55:17.843749888,2.0
-38.0,-8.0,56.0,3.067276,82.48,34.43,15,2020-07-22 20:36:28.906249984,2.0
-61.0,4.0,20.0,0.329203,72.0,29.05,5C,2020-06-23 17:55:36.968750080,1.0
-64.0,1.0,5.0,0.268998,78.23,29.09,5C,2020-06-23 18:08:21.906249984,1.0
-22.0,-44.0,127.0,20.051729,85.88,36.59,5C,2020-04-14 22:35:15.624999936,1.0
-22.0,-44.0,127.0,21.405243,75.95,36.55,5C,2020-04-14 22:37:12.562500096,1.0
-61.0,17.0,-14.0,0.569178,94.95,32.05,15,2020-07-21 16:40:07.718749952,2.0
-56.0,29.0,-16.0,0.433012,92.32,30.81,5C,2020-05-08 22:25:03.750000128,1.0
-32.0,-6.0,54.0,3.413214,64.17,34.83,15,2020-07-22 21:10:48.218749952,2.0
-30.0,-1.0,56.0,0.347136,77.0,29.23,5C,2020-06-23 18:02:03.531249920,1.0
-63.0,9.0,9.0,0.254908,69.05,28.43,5C,2020-06-23 20:34:31.312499968,0.0
-26.0,-3.0,58.0,0.425274,78.3,28.91,5C,2020-06-23 17:57:16.375000064,1.0
-5.0,4.0,64.0,0.247222,69.9,28.45,5C,2020-06-23 20:08:34.968750080,0.0
-17.0,-60.0,7.0,0.142202,82.87,30.69,5C,2020-05-08 22:17:53.718749952,1.0
-65.0,2.0,-6.0,3.007704,85.38,34.21,15,2020-07-22 20:38:16.531249920,2.0
-35.0,-15.0,52.0,3.443964,68.58,34.21,15,2020-07-22 20:42:22.562500096,2.0
-22.0,-43.0,127.0,20.173428,87.17,36.57,5C,2020-04-14 22:35:51.937499904,1.0
-52.0,7.0,37.0,0.133226,76.28,28.87,5C,2020-06-24 15:06:38.843749888,2.0
-60.0,24.0,13.0,2.205805,109.07,32.47,15,2020-07-31 20:09:00.124999936,2.0
-25.0,-54.0,21.0,0.297197,111.78,30.21,5C,2020-06-24 14:05:58.437499904,2.0
-31.0,-6.0,55.0,0.36127,76.58,30.43,5C,2020-05-08 22:12:04.843749888,1.0
-52.0,8.0,36.0,0.32536,75.97,28.89,5C,2020-06-23 18:56:27.468750080,0.0
23.0,47.0,34.0,9.634231,86.7,32.71,15,2020-07-24 13:19:35.124999936,2.0
-39.0,5.0,51.0,0.126821,86.9,29.77,5C,2020-06-24 14:50:27.718749952,2.0
-59.0,5.0,25.0,0.335608,71.65,28.55,5C,2020-06-23 20:46:24.000000000,0.0
-48.0,-21.0,63.0,3.063432,87.72,35.23,15,2020-07-22 20:55:55.656250112,2.0
-21.0,-57.0,16.0,0.11273,80.77,29.51,5C,2020-06-24 14:53:34.156250112,2.0
-65.0,4.0,-3.0,0.27156,72.35,29.13,5C,2020-06-23 18:00:25.781250048,1.0
-33.0,-54.0,-3.0,0.299741,61.63,28.49,5C,2020-06-23 21:00:01.656250112,0.0
0.0,57.0,29.0,0.093515,77.72,28.19,5C,2020-06-24 15:35:10.343749888,2.0
-59.0,17.0,29.0,0.524331,90.97,32.25,15,2020-07-21 16:29:42.312499968,2.0
50.0,-30.0,127.0,17.128515,109.02,36.15,5C,2020-04-14 22:45:36.750000128,1.0
-46.0,7.0,44.0,0.131945,72.0,29.39,5C,2020-06-24 15:00:39.500000000,2.0
-23.0,-2.0,62.0,0.270279,65.22,28.61,5C,2020-06-23 18:31:16.468750080,0.0
-22.0,-43.0,127.0,20.532742,76.82,36.55,5C,2020-04-14 22:39:16.281250048,1.0
-41.0,1.0,49.0,0.344574,91.47,28.43,5C,2020-06-23 18:48:01.000000000,0.0
-22.0,-43.0,127.0,19.519558,87.75,36.5,5C,2020-04-14 22:33:30.531249920,1.0
-55.0,-24.0,-22.0,0.288247,80.32,30.71,5C,2020-05-08 22:20:00.718749952,1.0
-20.0,-3.0,61.0,0.377879,71.07,29.07,5C,2020-06-23 17:55:28.750000128,1.0
5.0,57.0,29.0,0.083266,87.15,29.87,5C,2020-06-24 14:48:33.124999936,2.0
5.0,56.0,31.0,0.391969,67.15,29.27,5C,2020-06-23 19:38:06.937499904,0.0
51.0,-31.0,127.0,16.181496,102.7,35.83,5C,2020-04-14 22:46:17.750000128,1.0
-39.0,13.0,51.0,1.94057,77.65,32.29,15,2020-07-31 20:03:27.812499968,2.0
-24.0,54.0,26.0,6.215533,97.95,31.49,15,2020-07-08 14:03:35.406249984,2.0
-48.0,20.0,31.0,0.107606,90.87,28.35,5C,2020-06-24 15:25:28.906249984,2.0
-8.0,-67.0,16.0,0.196263,103.48,29.43,5C,2020-06-24 14:32:46.781250048,2.0
-65.0,-14.0,4.0,8.183155,95.17,32.03,15,2020-07-24 13:11:11.781250048,2.0
-12.0,-57.0,127.0,14.53385,107.7,35.55,5C,2020-04-14 22:48:00.718749952,1.0
-20.0,-4.0,60.0,0.429117,69.02,28.69,5C,2020-06-23 17:53:41.656250112,1.0
-53.0,-86.0,28.0,0.157833,115.95,30.21,5C,2020-06-24 14:13:10.500000000,2.0
-24.0,3.0,59.0,0.270279,70.53,28.95,5C,2020-06-23 19:45:54.031249920,0.0
-63.0,8.0,17.0,1.881429,78.43,32.25,15,2020-07-31 20:03:16.000000000,2.0
-45.0,1.0,46.0,0.142194,80.78,29.75,5C,2020-06-24 14:51:31.562500096,2.0
-62.0,3.0,17.0,0.388126,100.62,29.11,5C,2020-06-23 19:07:32.718749952,0.0
-61.0,8.0,16.0,0.25747,71.37,29.13,5C,2020-06-23 18:07:22.718749952,1.0
-9.0,-21.0,59.0,0.253627,66.35,28.41,5C,2020-06-23 20:59:22.124999936,0.0
-65.0,2.0,5.0,0.265156,80.12,29.11,5C,2020-06-23 18:08:26.656250112,1.0
-38.0,16.0,48.0,0.29846,67.42,29.07,5C,2020-06-23 18:59:51.624999936,0.0
-29.0,-56.0,5.0,0.356103,80.55,28.47,5C,2020-06-23 21:02:43.593750016,0.0
56.0,-26.0,127.0,18.143084,92.52,36.53,5C,2020-04-14 22:44:22.781250048,1.0
-27.0,45.0,40.0,3.698934,82.87,34.18,15,2020-07-22 21:16:07.531249920,2.0
-53.0,5.0,36.0,0.126821,75.72,28.95,5C,2020-06-24 15:06:12.812499968,2.0
-64.0,-2.0,127.0,8.277129,121.95,35.03,5C,2020-04-14 22:53:14.531249920,1.0
-46.0,5.0,44.0,0.327922,93.28,28.77,5C,2020-06-23 18:35:50.124999936,0.0
-64.0,5.0,7.0,0.260032,98.17,28.61,5C,2020-06-23 20:20:00.437499904,0.0
-63.0,11.0,10.0,0.349698,74.17,29.11,5C,2020-06-23 18:00:32.000000000,1.0
-58.0,9.0,26.0,0.50085,113.5,28.87,5C,2020-06-23 20:51:28.156250112,0.0
-2.0,57.0,28.0,3.795655,85.75,34.21,15,2020-07-22 20:44:49.281250048,2.0
-89.0,-35.0,11.0,0.202414,74.02,30.57,5C,2020-05-08 22:16:36.187500032,1.0
18.0,60.0,10.0,0.324079,73.78,29.23,5C,2020-06-23 18:03:47.562500096,1.0
-27.0,-57.0,-1.0,0.285651,67.87,28.53,5C,2020-06-23 21:00:26.500000000,0.0
-29.0,-52.0,19.0,0.400936,107.65,28.95,5C,2020-06-23 19:26:36.249999872,0.0
-65.0,0.0,-2.0,0.276684,83.42,28.77,5C,2020-06-23 20:01:35.656250112,0.0
-53.0,-43.0,127.0,10.060454,97.87,35.25,5C,2020-04-14 22:50:02.500000000,1.0
-22.0,-43.0,127.0,21.555122,77.13,36.53,5C,2020-04-14 22:39:38.937499904,1.0
-25.0,-54.0,21.0,0.298478,112.5,30.27,5C,2020-06-24 14:05:56.750000128,2.0
-9.0,52.0,35.0,5.356562,79.83,31.61,15,2020-07-08 14:04:40.249999872,2.0
-33.0,-2.0,54.0,4.901166,100.82,34.41,15,2020-07-22 20:48:16.187500032,2.0
-50.0,3.0,40.0,0.134507,84.6,29.05,5C,2020-06-24 15:04:58.249999872,2.0
-32.0,-1.0,56.0,0.315113,85.97,28.97,5C,2020-06-23 18:57:32.937499904,0.0
-36.0,-6.0,52.0,5.075,110.9,34.34,15,2020-07-22 20:48:51.375000064,2.0
-22.0,-43.0,127.0,20.151649,83.42,36.53,5C,2020-04-14 22:42:23.875000064,1.0
-28.0,5.0,57.0,0.362507,71.77,28.61,5C,2020-06-23 19:42:17.281250048,0.0
-62.0,15.0,33.0,0.390688,102.8,29.01,5C,2020-06-23 19:28:10.624999936,0.0
-42.0,27.0,40.0,0.185759,78.23,31.15,5C,2020-05-08 22:30:32.218749952,1.0
14.0,-50.0,49.0,0.169362,84.37,29.41,5C,2020-06-24 14:43:29.593750016,2.0
-27.0,5.0,57.0,0.371474,98.52,28.85,5C,2020-06-23 19:41:07.656250112,0.0
-57.0,-13.0,127.0,6.802897,111.22,35.34,5C,2020-04-14 22:54:22.593750016,1.0
-31.0,-55.0,-5.0,0.290775,69.37,28.53,5C,2020-06-23 21:01:03.593750016,0.0
-18.0,-55.0,24.0,0.224192,74.85,30.35,5C,2020-05-08 22:11:36.656250112,1.0
-35.0,-6.0,46.0,1.967216,83.27,35.11,15,2020-07-22 21:00:23.062500096,2.0
-18.0,-60.0,-10.0,0.175511,78.88,30.61,5C,2020-05-08 22:17:25.218749952,1.0
51.0,-31.0,127.0,16.712151,106.12,35.97,5C,2020-04-14 22:45:54.750000128,1.0
-52.0,16.0,34.0,0.338477,84.23,30.89,5C,2020-05-08 22:27:16.312499968,1.0
-60.0,18.0,-25.0,7.927305,95.9,32.05,15,2020-07-24 13:11:21.218749952,2.0
-66.0,0.0,12.0,0.325497,81.42,34.09,15,2020-07-08 13:31:38.437499904,2.0
-59.0,-13.0,127.0,6.416028,114.73,35.49,5C,2020-04-14 22:54:49.781250048,1.0
-75.0,-5.0,1.0,1.772786,83.15,34.27,15,2020-07-08 13:33:22.687500032,2.0
4.0,58.0,27.0,0.395812,65.62,28.93,5C,2020-06-23 17:59:48.031249920,1.0
-63.0,13.0,2.0,0.124259,81.4,28.17,5C,2020-06-24 15:29:05.281250048,2.0
-54.0,-12.0,30.0,5.658051,100.45,33.63,15,2020-07-21 13:24:20.437499904,0.0
5.0,58.0,27.0,0.394531,62.53,28.89,5C,2020-06-23 17:59:32.843749888,1.0
-63.0,-1.0,10.0,0.158837,75.02,29.03,5C,2020-06-23 18:07:56.375000064,1.0
-49.0,5.0,41.0,1.429291,72.77,32.49,15,2020-07-08 13:09:38.062500096,2.0
-64.0,0.0,127.0,7.978651,114.42,35.11,5C,2020-04-14 22:53:39.000000000,1.0
-22.0,-44.0,127.0,20.150997,75.15,36.55,5C,2020-04-14 22:39:28.937499904,1.0
-50.0,3.0,41.0,0.583273,92.15,32.0,15,2020-07-21 16:40:50.093750016,2.0
6.0,62.0,16.0,0.07558,85.82,29.91,5C,2020-06-24 14:49:33.531249920,2.0
-1.0,-8.0,67.0,0.324079,88.58,28.89,5C,2020-06-23 19:23:31.562500096,0.0
-28.0,4.0,57.0,0.277965,85.57,28.63,5C,2020-06-23 18:51:20.031249920,0.0
-19.0,-60.0,18.0,0.371474,84.87,28.53,5C,2020-06-23 20:47:36.843749888,0.0
-5.0,-61.0,-1.0,0.220349,85.93,30.63,5C,2020-05-08 22:18:11.062500096,1.0
-21.0,7.0,60.0,0.297179,73.32,28.73,5C,2020-06-23 18:27:54.437499904,0.0
-36.0,-6.0,54.0,0.299741,72.57,29.13,5C,2020-06-23 19:54:04.093750016,0.0
-13.0,-61.0,1.0,0.24469,86.75,30.65,5C,2020-05-08 22:18:50.593750016,1.0
-37.0,-7.0,51.0,4.566759,89.22,34.45,15,2020-07-22 20:47:16.593750016,2.0
-45.0,15.0,43.0,0.480354,75.78,28.69,5C,2020-06-23 20:27:11.187500032,0.0
-72.0,45.0,19.0,0.251096,70.02,30.71,5C,2020-05-08 22:19:40.750000128,1.0
-64.0,11.0,7.0,0.140912,65.85,28.23,5C,2020-06-24 15:30:28.124999936,2.0
-35.0,-15.0,41.0,2.645109,77.65,35.11,15,2020-07-22 20:56:46.156250112,2.0
-64.0,6.0,4.0,0.252346,91.6,28.63,5C,2020-06-23 20:20:14.562500096,0.0
-45.0,41.0,-17.0,0.193701,98.1,29.25,5C,2020-06-24 14:46:18.750000128,2.0
-4.0,60.0,22.0,2.698922,84.13,34.29,15,2020-07-22 20:37:44.000000000,2.0
-41.0,42.0,-26.0,0.51244,82.32,30.87,5C,2020-05-08 22:26:25.781250048,1.0
-7.0,-37.0,-52.0,1.595884,76.62,34.13,15,2020-07-08 13:32:38.375000064,2.0
-9.0,-88.0,1.0,0.345855,103.35,29.07,5C,2020-06-23 19:26:55.406249984,0.0
51.0,-30.0,127.0,15.902486,103.15,35.77,5C,2020-04-14 22:46:30.375000064,1.0
-65.0,1.0,6.0,0.266437,77.37,29.07,5C,2020-06-23 18:08:06.218749952,1.0
-57.0,7.0,26.0,0.388126,66.63,29.03,5C,2020-06-23 19:05:29.687500032,0.0
-63.0,9.0,13.0,0.254908,74.7,28.97,5C,2020-06-23 18:56:44.531249920,0.0
-15.0,-4.0,62.0,0.365069,68.92,28.97,5C,2020-06-23 19:14:26.375000064,0.0
-60.0,17.0,4.0,0.19242,83.55,29.41,5C,2020-06-24 14:43:32.343749888,2.0
-59.0,-13.0,127.0,6.464707,114.55,35.49,5C,2020-04-14 22:54:48.781250048,1.0
-64.0,-1.0,-10.0,0.085829,78.12,29.65,5C,2020-06-24 14:59:21.750000128,2.0
-55.0,5.0,33.0,0.281808,75.0,28.79,5C,2020-06-23 18:40:25.718749952,0.0
-19.0,1.0,61.0,0.457297,94.12,29.01,5C,2020-06-23 19:29:42.531249920,0.0
-60.0,4.0,23.0,0.354822,79.55,29.05,5C,2020-06-23 17:56:27.218749952,1.0
-75.0,16.0,16.0,0.219042,119.2,28.61,5C,2020-06-23 20:44:58.593750016,0.0
-64.0,4.0,6.0,0.195985,68.4,28.77,5C,2020-06-23 18:25:26.000000000,0.0
20.0,58.0,15.0,0.178329,78.3,29.47,5C,2020-06-24 14:43:00.781250048,2.0
50.0,-31.0,127.0,15.085611,103.37,35.61,5C,2020-04-14 22:47:14.000000000,1.0
18.0,49.0,35.0,2.288948,93.6,32.57,15,2020-07-31 20:09:41.437499904,2.0
50.0,-31.0,127.0,16.275011,103.27,35.83,5C,2020-04-14 22:46:13.312499968,1.0
22.0,59.0,17.0,0.211636,83.67,29.47,5C,2020-06-24 14:38:31.187500032,2.0
-19.0,8.0,60.0,0.24338,69.85,28.43,5C,2020-06-23 20:08:25.249999872,0.0
-49.0,-43.0,-18.0,0.494861,82.1,32.57,15,2020-07-21 16:21:19.843749888,2.0
-63.0,1.0,14.0,0.544833,93.08,32.23,15,2020-07-21 16:29:14.312499968,2.0
-29.0,4.0,57.0,0.267718,75.55,28.65,5C,2020-06-23 18:52:40.375000064,0.0
-25.0,0.0,58.0,0.418869,78.32,28.71,5C,2020-06-23 20:42:31.562500096,0.0
-24.0,9.0,58.0,0.421431,108.07,29.05,5C,2020-06-23 19:29:10.187500032,0.0
8.0,-61.0,10.0,0.229317,89.18,30.65,5C,2020-05-08 22:18:41.718749952,1.0
-60.0,10.0,12.0,0.151428,101.07,29.69,5C,2020-06-24 14:19:25.687500032,2.0
-70.0,4.0,12.0,2.580265,84.05,32.15,15,2020-07-24 13:59:15.812499968,2.0
-66.0,9.0,11.0,0.290775,72.2,29.03,5C,2020-06-23 19:34:52.968750080,0.0
-44.0,10.0,45.0,0.530738,87.95,32.34,15,2020-07-21 16:31:38.906249984,2.0
-28.0,29.0,42.0,1.694452,85.35,35.07,15,2020-07-22 21:00:47.218749952,2.0
-45.0,-34.0,29.0,0.080709,76.18,30.41,5C,2020-05-08 22:11:54.124999936,1.0
-51.0,-63.0,-6.0,3.707291,78.03,32.25,15,2020-07-24 13:58:47.468750080,2.0
-28.0,-19.0,82.0,1.431682,82.43,32.47,15,2020-07-31 20:08:22.687500032,2.0
5.0,-37.0,50.0,0.404779,68.82,29.01,5C,2020-06-23 19:50:28.687500032,0.0
-63.0,7.0,127.0,9.281484,118.03,35.0,5C,2020-04-14 22:52:22.875000064,1.0
51.0,-31.0,127.0,16.397989,104.23,35.89,5C,2020-04-14 22:46:07.781250048,1.0
-67.0,-64.0,18.0,4.510579,115.42,34.11,15,2020-07-08 13:44:27.124999936,2.0
-64.0,-1.0,10.0,0.313832,85.32,28.73,5C,2020-06-23 18:41:40.156250112,0.0
18.0,60.0,10.0,0.303584,73.78,29.25,5C,2020-06-23 18:04:47.406249984,1.0
-15.0,-6.0,61.0,0.358665,65.2,29.03,5C,2020-06-23 19:16:12.031249920,0.0
-28.0,-28.0,-51.0,4.616108,60.25,34.83,15,2020-07-22 20:50:51.406249984,2.0
-46.0,21.0,39.0,0.150146,90.27,29.83,5C,2020-06-24 14:19:53.624999936,2.0
-24.0,-54.0,21.0,0.081985,86.13,29.17,5C,2020-06-24 14:54:45.000000000,2.0
-26.0,-6.0,57.0,0.426555,73.2,28.87,5C,2020-06-23 17:57:34.656250112,1.0
-76.0,30.0,-51.0,8.610809,114.33,31.95,15,2020-07-24 13:12:51.531249920,2.0
-21.0,-53.0,1.0,0.411233,92.45,30.71,5C,2020-05-08 22:24:15.624999936,1.0
-49.0,25.0,32.0,0.33821,89.87,30.79,5C,2020-05-08 22:25:11.031249920,1.0
-62.0,9.0,13.0,0.24338,74.2,28.93,5C,2020-06-23 18:56:35.187500032,0.0
18.0,60.0,10.0,0.303584,73.93,29.25,5C,2020-06-23 18:04:54.500000000,1.0
-54.0,2.0,55.0,0.597508,73.05,32.21,15,2020-07-24 14:03:05.718749952,2.0
-32.0,50.0,25.0,0.315151,85.97,30.77,5C,2020-05-08 22:23:32.375000064,1.0
-19.0,-3.0,60.0,0.429117,60.88,28.79,5C,2020-06-23 17:58:32.968750080,1.0
-17.0,-16.0,59.0,0.307427,90.85,28.59,5C,2020-06-23 18:43:49.000000000,0.0
-19.0,2.0,61.0,0.466264,92.3,28.49,5C,2020-06-23 20:38:15.406249984,0.0
-22.0,-44.0,127.0,20.533476,80.52,36.57,5C,2020-04-14 22:36:42.156250112,1.0
-18.0,5.0,59.0,0.426555,78.9,28.87,5C,2020-06-23 19:30:18.781250048,0.0
-59.0,-18.0,-19.0,0.279246,115.3,28.53,5C,2020-06-23 20:10:52.343749888,0.0
-36.0,1.0,53.0,0.657738,73.82,32.25,15,2020-07-24 14:02:15.124999936,2.0
-56.0,-1.0,32.0,3.974467,75.53,33.05,15,2020-07-08 13:11:17.718749952,2.0
-60.0,-3.0,23.0,0.283089,78.52,29.31,5C,2020-06-23 18:01:41.000000000,1.0
-63.0,-5.0,5.0,0.371474,57.37,28.57,5C,2020-06-23 20:29:29.468750080,0.0
-12.0,27.0,32.0,0.228008,69.68,28.57,5C,2020-06-23 20:12:30.531249920,0.0
-57.0,11.0,-1.0,3.073048,90.42,34.63,15,2020-07-22 21:13:26.875000064,2.0
-39.0,29.0,42.0,0.183197,79.85,31.07,5C,2020-05-08 22:30:05.750000128,1.0
18.0,60.0,10.0,0.334327,71.22,29.21,5C,2020-06-23 18:03:33.406249984,1.0
-6.0,60.0,-17.0,3.235704,82.63,31.63,15,2020-07-08 14:09:37.968750080,2.0
-22.0,-44.0,127.0,20.448195,77.02,36.55,5C,2020-04-14 22:36:50.093750016,1.0
-63.0,5.0,-15.0,0.16268,87.45,28.91,5C,2020-06-23 18:55:36.000000000,0.0
-21.0,-4.0,59.0,0.457297,81.03,28.65,5C,2020-06-23 17:52:42.718749952,1.0
-45.0,-50.0,-3.0,3.494581,81.17,35.45,15,2020-07-22 20:34:10.875000064,2.0
-39.0,-23.0,-46.0,0.257501,85.78,30.71,5C,2020-05-08 22:20:09.812499968,1.0
-65.0,-3.0,127.0,8.366801,123.78,35.0,5C,2020-04-14 22:53:08.562500096,1.0
-52.0,8.0,-42.0,0.331785,114.03,30.81,5C,2020-06-24 14:02:09.249999872,2.0
-22.0,-44.0,127.0,20.310495,83.82,36.55,5C,2020-04-14 22:35:35.781250048,1.0
-65.0,-8.0,8.0,0.274122,92.1,28.49,5C,2020-06-23 20:16:39.968750080,0.0
-62.0,23.0,-9.0,0.201387,93.98,29.27,5C,2020-06-24 14:45:58.187500032,2.0
-26.0,-4.0,58.0,0.425274,78.3,28.91,5C,2020-06-23 17:57:16.468750080,1.0
-46.0,-8.0,42.0,3.920645,75.63,33.09,15,2020-07-08 13:11:21.187500032,2.0
-54.0,6.0,-35.0,0.174486,105.2,29.35,5C,2020-06-24 14:25:27.312499968,2.0
-31.0,1.0,55.0,0.463702,99.08,28.71,5C,2020-06-23 20:43:11.218749952,0.0
51.0,-30.0,127.0,15.861493,103.28,35.75,5C,2020-04-14 22:46:32.531249920,1.0
-27.0,6.0,58.0,0.274122,68.85,28.69,5C,2020-06-23 18:26:58.937499904,0.0
-22.0,-57.0,21.0,3.590027,82.33,34.0,15,2020-07-22 21:17:47.562500096,2.0
-6.0,63.0,19.0,3.410652,100.15,34.65,15,2020-07-22 20:35:35.375000064,2.0
-42.0,-1.0,48.0,0.549958,79.27,32.31,15,2020-07-21 16:33:43.468750080,2.0
-36.0,-10.0,-50.0,2.933392,80.67,34.73,15,2020-07-22 21:12:12.968750080,2.0
-59.0,-3.0,24.0,0.283089,78.57,29.31,5C,2020-06-23 18:01:43.124999936,1.0
-60.0,23.0,-3.0,0.19242,97.78,29.27,5C,2020-06-24 14:46:05.968750080,2.0
-12.0,-63.0,127.0,13.949213,116.33,35.55,5C,2020-04-14 22:48:14.875000064,1.0
-60.0,-13.0,127.0,5.587041,107.53,35.83,5C,2020-04-14 22:56:00.343749888,1.0
-22.0,-43.0,127.0,22.139162,82.18,36.53,5C,2020-04-14 22:31:06.281250048,1.0
-22.0,-43.0,127.0,20.850559,81.05,36.5,5C,2020-04-14 22:32:03.406249984,1.0
-50.0,6.0,-11.0,0.306183,78.85,30.67,5C,2020-05-08 22:23:02.656250112,1.0
-65.0,-3.0,-2.0,0.231851,71.12,29.07,5C,2020-06-23 18:07:38.437499904,1.0
-64.0,6.0,11.0,0.144756,67.27,28.29,5C,2020-06-24 15:32:41.031249920,2.0
-50.0,26.0,32.0,1.684303,57.25,32.39,15,2020-07-31 20:07:31.187500032,2.0
-22.0,-4.0,59.0,0.431679,59.6,28.77,5C,2020-06-23 17:58:51.687500032,1.0
19.0,60.0,6.0,0.27156,70.4,28.83,5C,2020-06-23 20:05:40.812499968,0.0
-4.0,50.0,41.0,14.936831,74.92,32.66,15,2020-07-24 13:18:47.375000064,2.0
-50.0,5.0,41.0,0.315113,69.8,28.79,5C,2020-06-23 18:34:56.593750016,0.0
-22.0,-43.0,127.0,20.648767,80.85,36.55,5C,2020-04-14 22:38:09.906249984,1.0
-22.0,-43.0,127.0,20.556534,81.22,36.55,5C,2020-04-14 22:38:11.687500032,1.0
-22.0,-43.0,127.0,20.516823,84.5,36.57,5C,2020-04-14 22:38:22.781250048,1.0
-43.0,11.0,44.0,2.686161,75.67,32.29,15,2020-07-31 20:04:58.312499968,2.0
-22.0,0.0,60.0,0.402217,65.98,28.81,5C,2020-06-23 17:58:10.031249920,1.0
-8.0,-7.0,63.0,0.354822,67.6,28.95,5C,2020-06-23 19:16:01.281250048,0.0
-23.0,7.0,60.0,0.425274,75.25,28.65,5C,2020-06-23 20:41:55.124999936,0.0
-41.0,3.0,47.0,3.246651,79.55,34.25,15,2020-07-22 20:43:33.249999872,2.0
7.0,23.0,68.0,0.273141,84.28,30.83,5C,2020-05-08 22:26:52.687500032,1.0
-22.0,-3.0,30.0,0.361227,86.37,29.09,5C,2020-06-23 19:21:29.062500096,0.0
